Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
95013,95013,95013,95013,130,RIKER,I try.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95014,95014,95014,95014,131,TROI,Yes. You're making quite an effort to be cheerful.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95015,95015,95015,95015,132,RIKER,You of all people should know...,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95016,95016,95016,95016,133,TROI,You feel what anyone in your place would feel.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95017,95017,95017,95017,134,RIKER,But I'm the first officer of this ship. I have to set an example.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95018,95018,95018,95018,135,TROI,Even now?,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95019,95019,95019,95019,136,RIKER,"Now most of all. Deanna, facing death is the ultimate test of character. I don't want to die -- but if I have to, I want to do it with a little pride.",42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95020,95020,95020,95020,137,TROI,And a lot of impudence.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95021,95021,95021,95021,138,RIKER,You bet. Dying is bad enough -- but losing my sense of humor? Forget it.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95022,95022,95022,95022,139,TROI,Imzadi...,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95023,95023,95023,95023,140,RIKER,I haven't given up yet. The best medical team in Starfleet is on the case... I'm sure they'll...,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95024,95024,95024,95024,141,PULASKI,It's spread to the spinal column. It's weakening his autonomic nervous system.,42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95025,95025,95025,95025,142,PULASKI,"Judging by its present rate of growth and infiltration pattern, the infection will reach his brain within an hour.",42   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95026,95026,95026,95026,143,PULASKI ,"Medical log, Stardate 42976.2. I can't keep the alien infection from spreading to Commander Riker's brain.",57   EXT. SPACE - THE ENTERPRISE (STOCK OPTICAL),SPACE - THE ENTERPRISE,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95027,95027,95027,95027,144,PULASKI ,"Once there, it will kill him by dampening neural impulses. The only way I can keep him alive is to force the neurons to stay active -- by stimulating them directly with electrical impulses.",58   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95028,95028,95028,95028,145,PULASKI,Let's proceed.,58   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95029,95029,95029,95029,146,PULASKI,Good...,58   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95030,95030,95030,95030,147,PULASKI,Stand by with five milligrams of tricordrazine in case of seizure. Here goes...,58   INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95031,95031,95031,95031,148,RIKER,Tasha? Data? Geordi? Worf?!,71A  EXT. PLANET SURFACE (STOCK FROM #107 SCENES 34 TO 37),PLANET SURFACE,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95032,95032,95032,95032,149,RIKER,Anybody?!,71A  EXT. PLANET SURFACE (STOCK FROM #107 SCENES 34 TO 37),PLANET SURFACE,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95033,95033,95033,95033,150,PULASKI,"We've stimulated random wave activity, but the patterns are dangerously erratic.",71B  INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95034,95034,95034,95034,151,TROI,"Hang on, Will...",71B  INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95035,95035,95035,95035,152,PULASKI,The wave patterns are still too irregular.,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95036,95036,95036,95036,153,TROI,Why won't they stabilize?,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95037,95037,95037,95037,154,PULASKI,Wait -- I've found the proper amplitude --,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95038,95038,95038,95038,155,PULASKI ,There. The patterns are steadier.,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95039,95039,95039,95039,156,TROI,Is the stimulation preventing the infection from taking hold?,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95040,95040,95040,95040,157,PULASKI,For now.,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95041,95041,95041,95041,158,PULASKI ,The vertex waves indicate a K-complex corresponding to an R.E.M. state.,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95042,95042,95042,95042,159,TROI,He's dreaming.,74A  INT. SICKBAY,SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95043,95043,95043,95043,160,COMPUTER,"(continuing; without delay) And if you care to enter, Commander...","74C  INT. HOLODECK CORRIDOR (STOCK, #102 SC. 133-140)",HOLODECK CORRIDOR,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95044,95044,95044,95044,161,RIKER,I do.,"74C  INT. HOLODECK CORRIDOR (STOCK, #102 SC. 133-140)",HOLODECK CORRIDOR,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95045,95045,95045,95045,162,RIKER,Hello!,"74C  INT. HOLODECK CORRIDOR (STOCK, #102 SC. 133-140)",HOLODECK CORRIDOR,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95046,95046,95046,95046,163,DATA,"Marvelous how easily humans do that, sir. I still need much practice.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95047,95047,95047,95047,164,RIKER,There are some puzzles down on the planet that Captain Picard wants answered. He suggests I take you on the away team I'll be leading.,74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95048,95048,95048,95048,165,DATA,"I shall endeavor to function adequately, sir.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95049,95049,95049,95049,166,RIKER,"Uh, yes. And when the captain suggested you I, uh, looked up your record...",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95050,95050,95050,95050,167,DATA,"Yes sir, a wise procedure always.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95051,95051,95051,95051,168,RIKER,"Then, your rank of lieutenant commander is honorary.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95052,95052,95052,95052,169,DATA,"No, sir. Starfleet Class of '78; honors in probability mechanics and exobiology.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95053,95053,95053,95053,170,RIKER,But your files... they say you're a...,74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95054,95054,95054,95054,171,DATA,"Machine? Correct, sir. Does that trouble you?",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95055,95055,95055,95055,172,RIKER,"To be honest... yes, a little.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95056,95056,95056,95056,173,DATA,"Understood, sir. Prejudice is very human.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95057,95057,95057,95057,174,RIKER,Now that troubles me. Do you consider yourself superior to us?,74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95058,95058,95058,95058,175,DATA,I am superior in many ways. But I would gladly give it up to be human.,74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95059,95059,95059,95059,176,RIKER,"Nice to meet you, Pinocchio.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95060,95060,95060,95060,177,RIKER,A joke.,74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95061,95061,95061,95061,178,DATA,Ah! Intriguing.,74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95062,95062,95062,95062,179,RIKER,"You're going to be an interesting companion, Mister Data.",74H  EXT. WOODLAND GLEN,WOODLAND GLEN,EXT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95063,95063,95063,95063,180,RIKER,"All stations have reported, Captain. There seems to be no immediate threat to our ship or crew.",79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95064,95064,95064,95064,181,PICARD,"In which case, let's hold position for a while, Number One. This is worth studying.",79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95065,95065,95065,95065,182,RIKER,"Incredible. It's like looking off into... infinity, sir. Remember the course in ancient history at Starfleet Academy? Back to the time when men still believed the Earth was flat?",79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95066,95066,95066,95066,183,PICARD,And that the sun revolved around the Earth...,79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95067,95067,95067,95067,184,RIKER,And if a ship sailed too far out into the ocean it would fall off the edge of the world...,79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95068,95068,95068,95068,185,PICARD,"""Beyond this place there be dragons... "" It was even said that crews would threaten to hang their captain from the yardarm if they refused to turn back.",79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95069,95069,95069,95069,186,RIKER,"I'm sure no one here has that in mind, sir.",79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95070,95070,95070,95070,187,PICARD,"How comforting, Number One.",79   INT. MAIN BRIDGE (STOCK FROM #128 SCENE 45),MAIN BRIDGE,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95071,95071,95071,95071,188,WESLEY,But what do I say? How should I act? What do I do?,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95072,95072,95072,95072,189,RIKER,"Guinan, I need your help. Could you sit over there?",80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95073,95073,95073,95073,190,GUINAN,That seems simple enough.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95074,95074,95074,95074,191,RIKER,"The first words out of your mouth are the most important. You could start by saying something like... ... ""you're the most beautiful woman in the galaxy.""",80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95075,95075,95075,95075,192,RIKER,But that might not work.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95076,95076,95076,95076,193,GUINAN,Yes it would.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95077,95077,95077,95077,194,RIKER,If you only knew how much I wanted to tell you that.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95078,95078,95078,95078,195,GUINAN,But you were afraid.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95079,95079,95079,95079,196,RIKER,Yes.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95080,95080,95080,95080,197,GUINAN,Of me?,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95081,95081,95081,95081,198,RIKER,Of us. Of what we could become...,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95082,95082,95082,95082,199,WESLEY,Commander Riker...,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95083,95083,95083,95083,200,RIKER,... and that you might have thought it was a line.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95084,95084,95084,95084,201,GUINAN,Maybe I do think it's a line.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95085,95085,95085,95085,202,RIKER,Then you think I'm not sincere?,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95086,95086,95086,95086,203,GUINAN,I didn't say that. There's nothing wrong with a line. It's like a knock on the door.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95087,95087,95087,95087,204,RIKER,Then you're inviting me in?,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95088,95088,95088,95088,205,GUINAN,I'm not sending you away.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95089,95089,95089,95089,206,RIKER,That's more than I expected.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95090,95090,95090,95090,207,GUINAN,But is it more than you hoped?,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95091,95091,95091,95091,208,RIKER,To hope is to recognize the possibility. I had only dreams.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95092,95092,95092,95092,209,GUINAN,Dreams can be dangerous.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95093,95093,95093,95093,210,RIKER,Not these dreams.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95094,95094,95094,95094,211,RIKER,I dream of a galaxy where your eyes are stars... And all the universe worships night.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95095,95095,95095,95095,212,GUINAN,"Careful, if you place me too high on a pedestal, you won't be able to reach me.",80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95096,95096,95096,95096,213,RIKER,Then I'll learn to fly. You are the heart in my day and the soul in my night.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95097,95097,95097,95097,214,WESLEY,I don't think this is my style.,80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95098,95098,95098,95098,215,GUINAN,"Shut up, kid. Now, tell me more about my eyes.",80A  INT. TEN-FORWARD (STOCK FROM #136 SCENE 28),TEN-FORWARD,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95099,95099,95099,95099,216,TROI,He's relaxed... experiencing feelings of warmth. Friendship.,81   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.7096
95100,95100,95100,95100,217,PULASKI,He's reliving memories. That's a natural side effect of the neural stimulation.,81   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.3612
95101,95101,95101,95101,218,PULASKI ,Look at this! The organisms' metabolism has changed. I wonder if the stimulation is affecting them somehow...,81   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95102,95102,95102,95102,219,PULASKI ,I'm going to refocus the impulse pattern on the interpretative cortex.,81   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95103,95103,95103,95103,220,TROI,Will that intensify the commander's memories?,81   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95104,95104,95104,95104,221,PULASKI,Exactly. And we'll see if that has an effect on the microbes...,81   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95105,95105,95105,95105,222,RIVAN,Everyone! We've brought the visitors!,81C  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 12-13)),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95106,95106,95106,95106,223,LIATOR,Please enjoy what we have!,81C  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 12-13)),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95107,95107,95107,95107,224,EDO MARBLE PLAYER,This will please you. Join us!,81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95108,95108,95108,95108,225,RIKER,Another time. Thanks.,81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95109,95109,95109,95109,226,EDO SPECTATOR,Joy and happiness!,81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95110,95110,95110,95110,227,RIKER,Certainly is.,81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95111,95111,95111,95111,228,RIKER,"The good life, Worf.",81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95112,95112,95112,95112,229,WORF,"I am not concerned with pleasure, Commander. I am a warrior.",81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95113,95113,95113,95113,230,RIKER,Even Klingons must need love now and then.,81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95114,95114,95114,95114,231,WORF,"For what we consider love, sir, I would need a Klingon woman.",81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95115,95115,95115,95115,232,RIKER,How about plain old basic sex? You must have some need for that.,81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95116,95116,95116,95116,233,WORF,"Of course. But with the females who are available to me... Earth females... I must restrain myself too much. They are quite fragile, sir.",81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95117,95117,95117,95117,234,RIKER,"Worf, if anyone else said that, I'd suspect he was bragging.",81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95118,95118,95118,95118,235,WORF,"""Bragging,"" sir?",81E  INT. COUNCIL CHAMBERS (STOCK FROM #109 SCENES 31-31A),COUNCIL CHAMBERS,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95119,95119,95119,95119,236,RIKER,"Gentlemen, if this is what you call ""enhancement"" you have a gift for understatement.",81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95120,95120,95120,95120,237,RIKER,"What's your name, and tell me you love jazz.",81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95121,95121,95121,95121,238,MINUET,My name is Minuet. I love all jazz except Dixieland.,81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95122,95122,95122,95122,239,RIKER,Why not Dixieland?,81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95123,95123,95123,95123,240,MINUET,Because you can't dance to it.,81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95124,95124,95124,95124,241,RIKER,My girl.,81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95125,95125,95125,95125,242,RIKER,What's a knockout like you doing in a computer-generated joint like this?,81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
95126,95126,95126,95126,243,MINUET,Waiting for you.,81G  INT. HOLODECK (STOCK FROM #116 SCENES 21 THRU 27),HOLODECK,INT.,Shades of Gray,1989-05-01,The Next Generation,148.txt,0.0
